Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;07/02/23 12:08;SENAR-TO-TI;Serviço de criação, suporte e manutenção no site SENAR TO.;;Ana Carolina de Azevedo Gevigier Emmerich,Daniel Pereira Trancoso Borges;{}
