Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Solicitação de Diárias;16/08/22 14:23;SENAR-TO-TI;Colaborador Eventual - Djhanyra Santos - Brasília - 17 a 18/08/2022;Criação de solicitação de diária para colaboradora eventual a pedido da superintendência.;Superintendência,Financeiro,Prestação de Contas;{}
