Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;20/07/22 09:03;SENAR-TO-COMP;Contratação de empresa para fornecimento especializado de serviço de processamento de documentos e gestão da informação, incluindo gerenciamento através de software  para contabilização e produção de documentos físicos.;;Ana Carolina de Azevedo Gevigier Emmerich;{}
