Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;27/10/23 14:28;SENAR-TO-TI;Software de automação dos dados ERP.;;Tecnologia da Informação,Ana Carolina de Azevedo Gevigier Emmerich;{}
